rentfaster_id,city,province,address,latitude,longitude,lease_term,type,price,beds,baths,sq_feet,furnishing,smoking,cats,dogs,location_freq,price_sq_ft,availability_days
566900,Brampton,Ontario,36 Alexandria Crescent,43.7105242,-79.7014683,12,apartment,3995.0,6.0,2.0,2500.0,False,False,True,True,60.0,1.6,0
566729,Brampton,Ontario,163 Wexford Road,43.7160653,-79.7828058,12,basement,2545.0,3.0,1.5,1200.0,False,False,True,True,60.0,2.12,0
569771,Brampton,Ontario,440 Hansen Road North,43.7116682,-79.7615635,12,apartment,3145.0,3.0,1.0,1400.0,False,False,True,True,60.0,2.25,0
570045,Brampton,Ontario,66 Lamont Place,43.7095842,-79.7380816,12,basement,1645.0,1.0,1.0,750.0,False,False,True,True,60.0,2.19,0
564296,Brampton,Ontario,21 Sams Crescent,43.7031471,-79.8365512,12,basement,1705.0,1.0,1.0,900.0,False,False,True,True,60.0,1.89,0
568923,Brampton,Ontario,98 Remembrance Road,43.694306,-79.8530226,12,basement,1990.0,2.0,1.0,900.0,False,False,True,True,60.0,2.21,0
562596,Brampton,Ontario,40 Leatherhead Court,43.7142613,-79.7484214,12,apartment,3605.0,4.0,2.5,2300.0,False,False,True,True,60.0,1.57,0
566438,Brampton,Ontario,15 Slater Circle,43.6972834,-79.7769406,12,apartment,3095.0,3.0,1.5,1500.0,False,False,True,True,60.0,2.06,0
330261,Brampton,Ontario,"182 Church Street, East",43.697213,-79.753108,12,apartment,1949.0,1.0,1.0,683.0,False,False,True,True,60.0,2.85,0
567284,Brampton,Ontario,"8351 McLaughlin Road South, Brampton, Ontario L6Y 4H8",43.6634695,-79.7528982,12,apartment,2150.0,1.0,1.0,650.0,False,False,True,True,60.0,3.31,0
566303,Brampton,Ontario,10 Malta Avenue,43.6564699,-79.727173,12,apartment,2800.0,2.0,2.0,1300.0,False,False,True,True,60.0,2.15,0
560034,Brampton,Ontario,5 Aldenham Street,43.6750731,-79.7983042,12,basement,2695.0,4.0,2.0,2000.0,False,False,True,True,60.0,1.35,0
567032,Brampton,Ontario,7 Grand Rapids Square,43.7365016,-79.7227015,12,apartment,3395.0,4.0,2.0,2600.0,False,False,True,True,60.0,1.31,0
561185,Brampton,Ontario,81 Crown Victoria Drive,43.6961308,-79.8398503,12,apartment,3995.0,4.0,3.0,3000.0,False,False,True,True,60.0,1.33,0
566905,Brampton,Ontario,69 Trumpet Valley Boulevard,43.6987111,-79.83082,12,basement,1495.0,1.0,1.0,700.0,False,False,True,True,60.0,2.14,0
560001,Brampton,Ontario,69 Trumpet Valley Boulevard,43.6987111,-79.83082,12,basement,1495.0,1.0,1.0,700.0,False,False,True,True,60.0,2.14,0
566351,Brampton,Ontario,92 Enford Crescent,43.7001507,-79.8538731,12,basement,1845.0,2.0,1.0,1200.0,False,False,True,True,60.0,1.54,0
566284,Brampton,Ontario,76 Germain Circle,43.6614692,-79.8213794,12,basement,1655.0,1.0,1.0,700.0,False,False,True,True,60.0,2.36,0
561348,Brampton,Ontario,13 Rockrose Drive,43.7536738,-79.7539122,12,apartment,3395.0,3.0,2.5,1800.0,False,False,True,True,60.0,1.89,0
563333,Brampton,Ontario,28 Gold Park Place,43.7021951,-79.8156886,12,apartment,3320.0,4.0,2.5,2200.0,False,False,True,True,60.0,1.51,0
562952,Brampton,Ontario,29 Gemma Place,43.7253032,-79.796944,12,house,2095.0,2.0,2.0,1000.0,False,False,True,True,60.0,2.1,0
564666,Brampton,Ontario,590 Remembrance Road,43.7152601,-79.8328476,12,basement,2095.0,2.0,1.0,1100.0,False,False,True,True,60.0,1.9,0
563668,Brampton,Ontario,100 Ecclestone Drive,43.6966416,-79.7856524,12,basement,1995.0,2.0,1.0,700.0,False,False,True,True,60.0,2.85,0
564576,Brampton,Ontario,7 Kirk Drive,43.6793355,-79.7886302,12,basement,2095.0,2.0,1.0,900.0,False,False,True,True,60.0,2.33,0
563511,Brampton,Ontario,44 Victoriaville Road,43.6633987,-79.7941028,12,basement,2495.0,4.0,2.0,1000.0,False,False,True,True,60.0,2.5,0
563468,Brampton,Ontario,223 Vodden Street West,43.6894561,-79.7820176,12,basement,2095.0,2.0,1.0,700.0,True,False,True,True,60.0,2.99,0
563467,Brampton,Ontario,13 Rockrose Drive,43.7536738,-79.7539122,12,basement,1645.0,1.0,1.0,800.0,False,False,True,True,60.0,2.06,0
559639,Brampton,Ontario,99 Veterans Drive,43.6793843,-79.838795,12,townhouse,2695.0,2.0,1.5,1000.0,False,False,True,True,60.0,2.7,0
562595,Brampton,Ontario,49 Maitland Street,43.7298402,-79.7404771,12,basement,1595.0,0.0,1.0,800.0,False,False,True,True,60.0,1.99,0
562221,Brampton,Ontario,78 Millhouse Mews,43.6337741,-79.768093,12,basement,2195.0,2.0,1.0,900.0,False,False,True,True,60.0,2.44,0
561965,Brampton,Ontario,116 Fruitvale Circle,43.7130936,-79.8465169,12,house,3195.0,3.0,2.0,1950.0,False,False,True,True,60.0,1.64,0
561143,Brampton,Ontario,164 Earnscliffe Circle,43.7209318,-79.7085691,12,basement,2145.0,2.0,1.0,1000.0,False,False,True,True,60.0,2.14,0
559506,Brampton,Ontario,79 Eastman Drive,43.6774633,-79.7983034,12,house,3995.0,5.0,4.5,3400.0,False,False,True,True,60.0,1.18,0
560059,Brampton,Ontario,5 Viewforth Road,43.6762901,-79.8207847,12,house,2995.0,3.0,2.5,1800.0,False,False,True,True,60.0,1.66,0
572162,Brampton,Ontario,84 Olympia Crescent,43.6848433,-79.8074143,12,house,3095.0,3.0,2.5,1840.0,False,False,True,True,60.0,1.68,30
571395,Brampton,Ontario,21 Albery Road,43.697032,-79.844247,12,basement,1795.0,1.0,1.0,900.0,False,False,True,True,60.0,1.99,30
569312,Brampton,Ontario,312 Albright Road,43.682998,-79.7921783,12,house,3195.0,3.0,2.5,1600.0,False,False,True,True,60.0,2.0,30
569292,Brampton,Ontario,312 Albright Road,43.6829567,-79.7921532,12,basement,1495.0,1.0,1.0,600.0,False,False,True,True,60.0,2.49,30
572484,Brampton,Ontario,5 Humberstone Crescent,43.7012642,-79.8571764,12,house,3795.0,4.0,3.5,2400.0,False,False,True,True,60.0,1.58,61
571972,Brampton,Ontario,36 Rusthall Way,43.7164922,-79.7689282,12,townhouse,3250.0,3.0,1.5,2000.0,False,False,False,False,60.0,1.62,61
331109,Brantford,Ontario,555 Park Road North & 335 Dunsdon Street,43.184805848025,-80.249071574066,12,apartment,2355.0,2.0,2.0,870.0,False,False,True,True,21.0,2.71,0
521761,Brantford,Ontario,"24, 26 & 28 Helen Avenue",43.1276911,-80.2728675,12,apartment,1685.0,1.0,1.0,655.0,False,False,True,True,21.0,2.57,0
331068,Brantford,Ontario,149 Henry St.,43.154236,-80.244862,12,apartment,1815.0,1.0,1.0,660.0,False,False,True,True,21.0,2.75,0
331067,Brantford,Ontario,15 & 17 Sympatica Cres.,43.177446,-80.228337,12,apartment,1735.0,1.0,1.0,547.0,False,False,True,True,21.0,3.17,0
331162,Brantford,Ontario,67 North Park St.,43.1568402,-80.269930899999,12,apartment,1975.0,2.0,1.0,860.0,False,False,True,True,21.0,2.3,0
331021,Brantford,Ontario,47 Memorial Dr.,43.1721516,-80.2591669,12,apartment,1790.0,1.0,1.0,660.0,False,False,True,True,21.0,2.71,0
339289,Brantford,Ontario,301 Fairview Drive,43.170609,-80.259832,12,apartment,1955.0,2.0,1.0,882.0,False,False,True,True,21.0,2.22,0
417416,Brantford,Ontario,19 & 23 Lynnwood Drive,43.13997,-80.23679,12,apartment,1785.0,1.0,1.0,680.0,False,False,True,True,21.0,2.62,0
563654,Brantford,Ontario,27 Bridge St,43.1397058,-80.2679798,12,apartment,1825.0,2.0,1.0,700.0,False,False,True,True,21.0,2.61,0
556371,Brantford,Ontario,11 West St,43.1398271,-80.269157,12,apartment,1595.0,1.0,1.0,537.0,False,False,True,True,21.0,2.97,0
556368,Brantford,Ontario,35 Wellington St,43.140893914279,-80.265886588955,12,apartment,1895.0,1.0,1.0,882.0,False,False,True,True,21.0,2.15,0
465142,Brantford,Ontario,395 Conklin Rd,43.1201067,-80.2978003,12,apartment,2392.0,2.0,2.0,984.0,False,False,True,True,21.0,2.43,61
351306,Brantford,Ontario,661 West Street,43.1733242,-80.2482991,12,apartment,1705.0,1.0,1.0,620.0,False,False,True,True,21.0,2.75,75
417422,Brantford,Ontario,120 St Paul Avenue,43.1463676,-80.2818273,12,apartment,1860.0,2.0,1.0,675.0,False,False,True,True,21.0,2.76,92
567426,Brantford,Ontario,135 Charlotte Street,43.1462311,-80.261227,12,house,1664.0,2.0,1.0,800.0,False,False,True,True,21.0,2.08,0
571827,Brantford,Ontario,330 Erie Ave.,43.1218459,-80.2517941,12,duplex,1700.0,1.0,1.0,600.0,False,False,True,True,21.0,2.83,0
571826,Brantford,Ontario,330 Erie Ave.,43.1218459,-80.2517941,12,duplex,1700.0,1.0,1.0,882.0,False,False,True,True,21.0,1.93,0
569614,Brantford,Ontario,79 Granka Street,43.1167357,-80.3096146,12,house,2545.0,3.0,2.5,1800.0,False,False,True,True,21.0,1.41,0
563846,Brantford,Ontario,1 Wakeling Drive,43.1501994,-80.3310312,12,house,2444.0,3.0,2.5,1700.0,False,False,True,True,21.0,1.44,0
349523,Brantford,Ontario,11 Iroquois St,43.1386452,-80.2455673,12,apartment,919.0,0.0,1.0,882.0,False,False,False,False,21.0,1.04,0
569926,Brantford,Ontario,585 Colborne Street,43.1394617,-80.2439257,12,townhouse,2795.0,3.0,2.5,1830.0,False,False,True,True,21.0,1.53,61
523918,Breslau,Ontario,208 Woolwich St. S.,43.47185,-80.41238,12,apartment,2199.0,2.0,2.0,950.0,False,False,True,True,2.0,2.31,61
564299,Breslau,Ontario,"95 Stamford Street, Breslau, Ontario, N0B 1M0",43.4734747,-80.4220897,12,basement,1800.0,2.0,1.0,780.0,False,False,True,True,2.0,2.31,0
433691,Brockville,Ontario,1340-1360 Kensington Parkway,44.6076575,-75.7142415,12,apartment,1475.0,1.0,1.0,882.0,False,False,True,True,3.0,1.67,0
433692,Brockville,Ontario,5-30 Glenn Wood Place,44.604529,-75.684663,12,apartment,1599.0,2.0,1.0,882.0,False,False,True,True,3.0,1.81,0
433693,Brockville,Ontario,760-800 Laurier Boulevard,44.607311,-75.713537,12,apartment,1349.0,0.0,1.0,882.0,False,False,True,True,3.0,1.53,0
337476,Burlington,Ontario,610 Surrey Lane,43.319495,-79.828482,12,apartment,3196.0,2.0,1.5,1200.0,False,False,True,True,29.0,2.66,60
433941,Burlington,Ontario,5166 Lakeshore Road,43.363251,-79.737693,12,apartment,2786.0,3.0,1.5,882.0,False,False,True,True,29.0,3.16,0
560594,Burlington,Ontario,2161 Ghent Ave,43.3374301,-79.8034739,12,apartment,2595.0,2.0,1.0,793.0,False,False,True,True,29.0,3.27,0
332195,Burlington,Ontario,360 Torrance Street,43.3275814,-79.7899295,12,apartment,2280.0,1.0,1.0,882.0,False,False,True,True,29.0,2.59,0
477872,Burlington,Ontario,4067 Longmoor Drive,43.356262,-79.769264,12,apartment,2530.0,2.0,1.0,1372.0,False,False,True,True,29.0,1.84,0
570849,Burlington,Ontario,955 Warwick Crt.,43.3233801,-79.8291375,12,apartment,2165.0,1.0,1.0,755.0,False,False,True,True,29.0,2.87,0
544856,Burlington,Ontario,1460 Ghent Avenue,43.3321048,-79.8088372,12,apartment,2000.0,1.0,1.0,680.0,False,False,True,True,29.0,2.94,0
567059,Burlington,Ontario,770 Hager Avenue,43.3304319,-79.8114202,12,apartment,2100.0,1.0,1.0,882.0,False,False,False,True,29.0,2.38,0
477875,Burlington,Ontario,3055 Glencrest Road,43.342885,-79.785419,12,apartment,2335.0,1.0,1.0,848.0,False,False,True,True,29.0,2.75,30
351668,Burlington,Ontario,472 Brock Avenue,43.3214802,-79.8031065,12,apartment,2175.0,1.0,1.0,551.0,False,False,False,False,29.0,3.95,30
537541,Burlington,Ontario,1440 Tyandaga Park Drive,43.351417,-79.835884,12,apartment,2600.0,2.0,1.0,1030.0,False,False,True,True,29.0,2.52,30
477873,Burlington,Ontario,5200 Lakeshore Road,43.364734,-79.737709,12,apartment,2845.0,2.0,1.0,880.0,False,False,True,True,29.0,3.23,30
537550,Burlington,Ontario,2418 Glenwood School Drive,43.3480307,-79.8032331,12,apartment,3005.0,3.0,1.0,1145.0,False,False,True,True,29.0,2.62,30
477864,Burlington,Ontario,640 Guelph Line,43.343073,-79.791705,12,apartment,2530.0,2.0,1.0,958.0,False,False,True,True,29.0,2.64,61
477874,Burlington,Ontario,511 Guelph Line,43.339974,-79.786749,12,apartment,2375.0,1.0,1.0,929.0,False,False,False,False,29.0,2.56,61
351332,Burlington,Ontario,1363 Lakeshore Road,43.3215294,-79.7996466,12,apartment,2350.0,1.0,1.0,670.0,False,False,True,True,29.0,3.51,61
462825,Burlington,Ontario,2051 Prospect Street,43.3355747,-79.809465,12,apartment,2595.0,2.0,1.0,996.0,False,False,True,True,29.0,2.61,0
456895,Burlington,Ontario,468 Lorne Street,43.3315168,-79.7935565,12,apartment,2150.0,2.0,1.0,882.0,False,False,True,True,29.0,2.44,0
534727,Burlington,Ontario,2067 Prospect Street,43.335735,-79.8080929,12,apartment,2299.0,2.0,1.0,923.0,False,False,True,True,29.0,2.49,0
571591,Burlington,Ontario,1135 Cooke Boulevard,43.3113448,-79.8557053,12,apartment,1825.0,1.0,1.0,550.0,False,False,True,True,29.0,3.32,0
570886,Burlington,Ontario,3200 Dakota Common,43.4091061,-79.8140248,12,apartment,2123.0,1.0,1.0,640.0,False,False,True,True,29.0,3.32,0
570401,Burlington,Ontario,3200 Dakota Common,43.4091061,-79.8140248,12,apartment,2540.0,2.0,2.0,760.0,False,False,True,True,29.0,3.34,0
570751,Burlington,Ontario,2030 Cleaver Avenue,43.3759272,-79.8101819,12,apartment,2755.0,2.0,1.0,950.0,False,False,True,True,29.0,2.9,0
556482,Burlington,Ontario,20 North Shore Boulevard West,43.3023553,-79.8485655,12,apartment,2995.0,2.0,1.0,1020.0,False,False,True,True,29.0,2.94,0
405386,Burlington,Ontario,"5348 Lakeshore Road, East",43.3671229,-79.7305669,12,apartment,2650.0,2.0,1.5,1089.0,False,False,False,False,29.0,2.43,0
462826,Burlington,Ontario,2077 Prospect Street,43.336334,-79.8084827,12,apartment,2490.06,2.0,1.0,934.0,False,False,True,True,29.0,2.67,61
370369,Burlington,Ontario,478 Pearl St,43.3279756,-79.7972742,12,apartment,2595.0,2.0,1.0,1003.0,False,False,False,False,29.0,2.59,70
349813,Burlington,Ontario,468 Lorne Street,43.3314483,-79.7929929,12,apartment,1375.0,2.0,1.0,882.0,False,False,False,False,29.0,1.56,90
349812,Burlington,Ontario,490 Nelson Avenue,43.322947815625,-79.803185911045,12,apartment,1275.0,1.0,1.0,882.0,False,False,False,False,29.0,1.45,90
566325,Caledon,Ontario,5 Blackberry Valley Crescent,43.7516236,-79.8426074,12,apartment,3245.0,3.0,2.5,1800.0,False,False,True,True,3.0,1.8,0
572184,Caledon,Ontario,26 Gatherwood Terrace,43.7290097,-79.8480337,12,basement,2045.0,2.0,1.0,900.0,False,False,True,True,3.0,2.27,30
572183,Caledon,Ontario,26 Gatherwood Terrace,43.7290097,-79.8480337,12,apartment,3890.0,4.0,3.5,2800.0,False,False,True,True,3.0,1.39,30
536600,Cambridge,Ontario,140 - 150 Hollywood Court,43.4130225,-80.3199863,12,apartment,2765.0,2.0,2.0,936.0,False,False,True,True,22.0,2.95,0
408115,Cambridge,Ontario,245 Lena Crescent,43.392325,-80.313738,12,apartment,2640.0,2.0,2.0,1117.0,False,False,True,True,22.0,2.36,0
331018,Cambridge,Ontario,1510 Queenston Rd.,43.389114,-80.3476603,12,apartment,2180.0,2.0,1.0,775.0,False,False,True,True,22.0,2.81,0
331016,Cambridge,Ontario,392 Dolph St. S.,43.3909352,-80.3560566,12,apartment,2130.0,2.0,1.0,771.0,False,False,True,True,22.0,2.76,0
331020,Cambridge,Ontario,235 Bishop St. S.,43.389269,-80.347567,12,apartment,1735.0,1.0,1.0,625.0,False,False,True,True,22.0,2.78,0
515367,Cambridge,Ontario,204 Hespeler Road,43.3846809,-80.3246563,12,apartment,1865.0,1.0,1.0,683.0,False,False,True,True,22.0,2.73,0
331015,Cambridge,Ontario,531 Franklin Blvd.,43.3708996,-80.2950546,12,apartment,1625.0,1.0,1.0,580.0,False,False,True,True,22.0,2.8,0
331138,Cambridge,Ontario,202 Hespeler Road,43.38376,-80.322044,12,apartment,1925.0,1.0,1.0,660.0,False,False,True,True,22.0,2.92,0
331019,Cambridge,Ontario,310 Clyde Rd.,43.3716331,-80.2934809,12,apartment,2165.0,2.0,1.0,792.0,False,False,True,True,22.0,2.73,0
548334,Cambridge,Ontario,49 Queen Street East,43.432162151609,-80.309415183411,12,apartment,2260.0,1.0,1.0,652.0,False,False,False,False,22.0,3.47,0
532154,Cambridge,Ontario,1123 Queenston Road,43.3923645,-80.3539425,12,apartment,1750.0,1.0,1.0,882.0,False,False,True,True,22.0,1.98,0
432933,Cambridge,Ontario,180 Grand Avenue South,43.348979,-80.3170454,12,apartment,1649.0,1.0,1.0,697.0,False,False,False,False,22.0,2.37,21
530064,Cambridge,Ontario,250 Lena Crescent,43.3932507,-80.3142504,12,apartment,2100.0,1.0,1.0,639.0,False,False,False,False,22.0,3.29,0
530812,Cambridge,Ontario,"205 Eagle Street, North",43.3996199,-80.3620153,12,apartment,2569.0,2.0,2.0,1000.0,False,False,False,False,22.0,2.57,30
432927,Cambridge,Ontario,95 Cambridge Street,43.36393,-80.312207,12,apartment,1799.0,1.0,1.0,785.0,False,False,False,False,22.0,2.29,61
492603,Cambridge,Ontario,133 & 135 & 137 & 141 & 142 & 143 Woodside Avenue,43.3507225,-80.3308932,12,apartment,1785.0,1.0,1.0,882.0,False,False,True,True,22.0,2.02,0
570747,Cambridge,Ontario,650 Saginaw Parkway,43.3908486,-80.2816949,12,apartment,2725.0,2.0,2.0,1033.0,False,False,False,False,22.0,2.64,0
430714,Cambridge,Ontario,59 Concession Street,43.353706,-80.311126,12,apartment,2190.0,2.0,1.0,936.0,False,False,True,True,22.0,2.34,0
567373,Cambridge,Ontario,1009 Queenston Road,43.39383,-80.35489,12,apartment,1940.0,2.0,1.0,800.0,False,False,True,True,22.0,2.42,0
563509,Cambridge,Ontario,56 Scott Road,43.43338,-80.319181,12,apartment,3195.0,4.0,2.0,2500.0,False,False,True,True,22.0,1.28,0
562149,Cambridge,Ontario,143 Elgin Street North,43.3664701,-80.3000214,12,townhouse,2795.0,3.0,2.5,1550.0,False,False,True,True,22.0,1.8,0
562502,Cambridge,Ontario,806 Hamilton Street,43.3931893,-80.3587493,12,house,2595.0,2.0,1.0,1600.0,False,False,True,True,22.0,1.62,0
562212,Carleton Place,Ontario,320 Lake Avenue East,45.1429317,-76.1322181,12,apartment,1900.0,1.0,1.0,600.0,False,False,True,True,2.0,3.17,0
566497,Carleton Place,Ontario,5 Leblanc Street,45.1396686,-76.1229431,12,townhouse,2375.0,3.0,2.5,1500.0,False,False,True,True,2.0,1.58,0
331071,Chatham,Ontario,805 Grand Ave. W.,42.394677,-82.213976,12,apartment,1555.0,1.0,1.0,610.0,False,False,True,True,18.0,2.55,0
331075,Chatham,Ontario,89 Riverview Dr.,42.395787,-82.207346,12,apartment,2030.0,2.0,1.0,751.0,False,False,False,False,18.0,2.7,0
331089,Chatham,Ontario,343 Grand Ave. E.,42.4161976,-82.1792404,12,apartment,1795.0,2.0,1.0,785.0,False,False,True,True,18.0,2.29,0
331073,Chatham,Ontario,795 Grand Ave. W.,42.394955,-82.213773,12,apartment,1605.0,2.0,1.0,640.0,False,False,True,True,18.0,2.51,0
330982,Chatham,Ontario,100 McFarlane Ave.,42.415893,-82.205289,12,apartment,1575.0,2.0,1.0,810.0,False,False,True,True,18.0,1.94,0
331090,Chatham,Ontario,50 Merritt Ave.,42.3984703,-82.204615499999,12,apartment,1580.0,2.0,1.0,720.0,False,False,True,True,18.0,2.19,0
331056,Chatham,Ontario,45 Timmins Cres.,42.4141882,-82.2068515,12,apartment,1680.0,2.0,1.0,632.0,False,False,True,True,18.0,2.66,0
331171,Chatham,Ontario,65 Timmins Cres.,42.4132139,-82.2061107,12,apartment,1560.0,1.0,1.0,494.0,False,False,True,True,18.0,3.16,0
331074,Chatham,Ontario,150 Mary St.,42.401855,-82.196907,12,apartment,2000.0,2.0,1.0,890.0,False,False,True,True,18.0,2.25,0
512908,Chatham,Ontario,76 Mary St,42.4016593,-82.1960457,12,apartment,1420.0,1.0,1.0,534.0,False,False,False,False,18.0,2.66,0
331055,Chatham,Ontario,455 Sandys St.,42.4139536,-82.2092252,12,apartment,1400.0,1.0,1.0,618.0,False,False,False,False,18.0,2.27,0
513905,Chatham,Ontario,53 & 57 Riverview Drive,42.3966382,-82.2051612,12,apartment,1940.0,2.0,1.0,904.0,False,False,False,False,18.0,2.15,0
417420,Chatham,Ontario,75 Mary Street,42.4023988,-82.1968103,12,apartment,1399.0,1.0,1.0,545.0,False,False,True,True,18.0,2.57,0
331054,Chatham,Ontario,130 Sheldon Ave.,42.4115062,-82.2006316,12,apartment,1475.0,1.0,1.0,506.0,False,False,True,True,18.0,2.92,0
417426,Chatham,Ontario,383-385 Wellington Street West,42.3998025,-82.1909895,12,apartment,1499.0,1.0,1.0,612.0,False,False,True,True,18.0,2.45,0
442936,Chatham,Ontario,121 King Street West,42.4059822,-82.1848496,12,apartment,2870.0,2.0,2.0,1391.0,False,False,True,True,18.0,2.06,0
482780,Chatham,Ontario,186 Thames Street,42.4100237,-82.1853384,12,apartment,1145.0,1.0,1.0,882.0,False,False,True,True,18.0,1.3,0
442937,Chatham,Ontario,12 Dufferin Ave,42.4013833,-82.1819425,12,apartment,1200.0,1.0,1.0,620.0,False,False,True,True,18.0,1.94,0
572500,Clarington,Ontario,47 Hoad Street,43.9222213,-78.6011846,12,house,3495.0,4.0,3.5,2600.0,False,False,True,True,1.0,1.34,0
331004,Collingwood,Ontario,528 Tenth St.,44.4880638,-80.2285909,12,apartment,1850.0,1.0,1.0,557.0,False,False,True,True,3.0,3.32,0
331005,Collingwood,Ontario,610 Tenth St.,44.4887484,-80.231274399999,12,apartment,1835.0,1.0,1.0,639.0,False,False,True,True,3.0,2.87,0
539395,Collingwood,Ontario,176 8th street,44.4904155,-80.2245067,12,apartment,1750.0,1.0,1.0,700.0,False,False,True,True,3.0,2.5,0
331029,Cornwall,Ontario,754 Laflin St,45.0350169,-74.7678828,12,apartment,1300.0,1.0,1.0,460.0,False,False,True,True,4.0,2.83,0
398745,Cornwall,Ontario,625 & 645 Glengarry Blvd.,45.0287294,-74.707834,12,apartment,1560.0,2.0,1.0,785.0,False,False,True,True,4.0,1.99,0
520111,Cornwall,Ontario,440 Cumberland Street,45.0195239,-74.740824,12,apartment,1595.0,2.0,1.0,882.0,False,False,True,True,4.0,1.81,0
545768,Cornwall,Ontario,1450 First St E,45.028559,-74.6969519,12,apartment,1825.0,2.0,1.0,790.0,False,False,False,False,4.0,2.31,0
572158,Deep River,Ontario,27 Tamarack Street,46.1071596,-77.5062669,12,apartment,1770.0,2.0,1.0,882.0,False,False,True,True,1.0,2.01,0
565075,East Gwillimbury,Ontario,88 Lyall Stokes Circle,44.1393942,-79.3075174,12,townhouse,2695.0,3.0,3.0,2100.0,False,False,True,True,2.0,1.28,0
570198,East Gwillimbury,Ontario,52 Kentledge Avenue,44.1035801,-79.4756715,12,apartment,1000.0,1.0,1.0,882.0,False,False,False,False,2.0,1.13,90
509313,East York,Ontario,75 Eastdale Avenue,43.6951563,-79.3002958,12,apartment,4200.0,4.0,1.0,1839.0,False,False,True,True,11.0,2.28,0
541016,East York,Ontario,1051 Victoria Park Avenue,43.7063196,-79.2944681,12,apartment,2150.0,1.0,1.0,882.0,False,False,True,True,11.0,2.44,0
563189,East York,Ontario,508 Dawes Road,43.7040299,-79.2983984,12,apartment,1999.0,1.0,1.0,882.0,False,False,False,False,11.0,2.27,0
562481,East York,Ontario,149 Cosburn Ave,43.6896806,-79.3459836,12,apartment,2645.0,1.0,1.0,882.0,False,False,True,True,11.0,3.0,0
435190,East York,Ontario,9 Crescent Pl,43.6957048,-79.2911908,12,apartment,2999.0,2.0,1.0,960.0,False,False,False,False,11.0,3.12,0
509309,East York,Ontario,111 Cosburn Avenue,43.6892139,-79.3480968,12,apartment,2735.0,2.0,1.0,834.0,False,False,True,True,11.0,3.28,0
563701,East York,Ontario,994 O'Connor Drive,43.7090599,-79.3104218,12,apartment,2000.0,1.0,1.0,882.0,False,False,True,True,11.0,2.27,0
537504,East York,Ontario,2901 St Clair Avenue East,43.7076856,-79.3014185,12,apartment,2300.0,1.0,1.0,600.0,False,False,True,True,11.0,3.83,61
570523,East York,Ontario,109 Binswood Avenue,43.6984139,-79.3252374,12,basement,1845.0,1.0,1.0,800.0,False,False,True,True,11.0,2.31,0
330220,East York,Ontario,1501 Woodbine Avenue,43.6999441,-79.3180806,12,apartment,2799.0,2.0,1.5,920.0,False,False,False,True,11.0,3.04,0
445396,East York,Ontario,26 Gulliver Road,43.6989178,-79.4777299,12,apartment,2500.0,2.0,1.0,900.0,False,False,False,False,11.0,2.78,30
331084,Fergus,Ontario,255-375 Belsyde Ave. E.,43.7036998,-80.366987999999,12,apartment,1760.0,1.0,1.0,616.0,False,False,True,True,3.0,2.86,0
331167,Fergus,Ontario,250 Queen St. E.,43.7065259,-80.3733479,12,apartment,1815.0,1.0,1.0,641.0,False,False,True,True,3.0,2.83,0
331003,Fergus,Ontario,380 Forfar St. E.,43.7128273,-80.3788479,12,apartment,1745.0,1.0,1.0,401.0,False,False,True,True,3.0,4.35,0
568742,Fort Erie,Ontario,74 Queens Circle,42.86643,-79.06164,12,apartment,1425.0,2.0,1.0,800.0,False,False,True,True,1.0,1.78,0
559534,Georgina,Ontario,8 Hitching Post,44.2058754,-79.4647853,12,house,3370.0,5.0,4.0,3100.0,False,False,True,True,2.0,1.09,0
567231,Georgina,Ontario,341 Miami Drive,44.204598,-79.4752133,12,apartment,2495.0,3.0,2.0,1200.0,False,False,True,True,2.0,2.08,0
351293,Gloucester,Ontario,2710 Saratoga Place,45.349732521019,-75.645431200525,12,apartment,1695.0,1.0,1.0,590.0,False,False,True,True,6.0,2.87,0
351314,Gloucester,Ontario,2700 Saratoga Place,45.35006,-75.647022,12,apartment,1419.0,0.0,1.0,460.0,False,False,True,True,6.0,3.08,92
351339,Gloucester,Ontario,2750 Carousel Crescent,45.349481,-75.6447201,12,apartment,1450.0,0.0,1.0,550.0,False,False,True,True,6.0,2.64,61
461649,Gloucester,Ontario,100 Frontier Path Private,45.4299615,-75.6114389,12,apartment,2025.0,1.0,1.0,613.0,False,False,True,True,6.0,3.3,0
570464,Gloucester,Ontario,1287 Perez Crescent,45.428606,-75.6237775,12,townhouse,2695.0,3.0,1.5,1200.0,True,False,True,True,6.0,2.25,0
563533,Gloucester,Ontario,1556 Maxime Street,45.4197863,-75.6066495,12,apartment,2345.0,2.0,1.0,900.0,False,False,True,True,6.0,2.61,0
534767,Gravenhurst,Ontario,110 & 120 Preston Way,44.904988,-79.3687963,12,apartment,2240.0,2.0,1.0,911.0,False,False,False,False,1.0,2.46,0
571708,Grimsby,Ontario,6 Chestnut Drive,43.199016,-79.5903046,12,townhouse,2745.0,3.0,1.5,1500.0,False,False,True,True,1.0,1.83,30
331012,Guelph,Ontario,270 Waterloo Ave.,43.534238,-80.257638,12,apartment,1920.0,1.0,1.0,600.0,False,False,True,True,23.0,3.2,0
331013,Guelph,Ontario,32 Dawson Rd.,43.544955,-80.272679,12,apartment,1970.0,1.0,1.0,630.0,False,False,True,True,23.0,3.13,0
